condition,pair,k,eigenvalue_floor_relative,train_variance_explained,switch_variance_outside_fraction,train_centered_energy_outside_fraction,centroid_residual_l2,train_residual_l2_p99,train_mahalanobis_p99,residual_inside_train_p99,mahalanobis_inside_train_p99,both_inside_train_p99,residual_l2_min,residual_l2_p05,residual_l2_p25,residual_l2_median,residual_l2_p75,residual_l2_p95,residual_l2_p99,residual_l2_max,mahalanobis_min,mahalanobis_p05,mahalanobis_p25,mahalanobis_median,mahalanobis_p75,mahalanobis_p95,mahalanobis_p99,mahalanobis_max
narrow,fisher_kpp,256,1e-10,1.0,2.9322249531108377e-30,2.2855066264423274e-30,4.5145277763552954e-15,5.31620297649796e-15,8.885196681501219,48,0,0,4.2009018290379216e-15,4.816955917240183e-15,5.687216190045459e-15,6.1064713633989466e-15,6.593398087121398e-15,7.544291055639389e-15,8.190680630462536e-15,8.556885528140643e-15,8814.183487038097,14701.16585531809,24006.225911667803,29449.874752599302,34270.68646811751,42597.58753013156,51890.383836016445,54771.43708470356
narrow,allen_cahn,1,1e-08,0.26688868026965146,0.702684690524947,0.9930023808278627,5.284135458767232,2.658374776506171,2.459654712252483,0,48,0,5.049376376946132,5.166613382019722,5.244324461561427,5.320097342493432,5.428869568090738,5.463547700766403,5.480293367987195,5.490735581259356,0.001151586042182529,0.06928947732401991,0.19357337355317403,0.393827111753414,0.6495333153872125,1.1831897703851624,1.4476228090587275,1.594908668490836
narrow,allen_cahn,2,1e-08,0.5235565054438636,0.345562116180323,0.9850064585976711,5.284132766144312,2.541087832612342,2.7726193010428317,0,48,0,5.043288688953821,5.077742654523136,5.2126704039529255,5.306213338704296,5.413771378174468,5.450357359566424,5.47574614502933,5.490143896321789,0.07973769777647609,0.1430921531937044,0.4563794789075087,0.6821238103632188,1.0440485033741362,1.537425209465373,1.6319862179654527,1.633936987198129
narrow,allen_cahn,5,1e-08,0.8147713429730451,0.04880282208983771,0.9780106914100222,5.2831805083459855,2.0949316604846833,4.693049433072462,0,48,0,5.015737984332382,5.044073155092888,5.208053418290398,5.287861781170923,5.396288556875303,5.432226027878661,5.4640395703854505,5.486396147152655,0.5182696750454608,0.6958257765673279,0.8986020622088585,1.1869130575329607,1.5092482570027954,1.930365640664657,2.0746872084730477,2.1339767837328414
narrow,allen_cahn,10,1e-08,0.9902591430936633,0.023951429513626398,0.9761405401150437,5.279626788890141,0.2508008839154534,8.670419258898493,0,48,0,5.011820941001206,5.037779487471776,5.20579817504483,5.283748666560645,5.393400851404334,5.424604431917867,5.458288673620858,5.4790671485966405,0.8546236955934523,1.0493694528293631,1.253398429631415,1.4182079859077108,1.6594344013787223,2.0543293300839855,2.2435670304786943,2.322916454685436
narrow,allen_cahn,11,1e-08,0.9999999592547778,4.147625522349299e-06,9.478187914387713e-08,0.0002347473226428621,7.563802140800114e-05,8.72486525769535,0,0,0,0.00033680279297991673,0.0004715613195855769,0.0010140895195137078,0.0013077717186952657,0.001803306124494429,0.0027723584324741792,0.003006340159577327,0.0031807571110001828,34.87045223162578,35.05598330569475,36.16855724073435,36.72134970250073,37.48613997203236,37.69857313253905,37.92459138132307,38.06922819372116
narrow,allen_cahn,16,1e-08,0.9999999995255938,2.2360031460707595e-06,5.0412910668821676e-08,0.00010076332761413157,8.722162114739854e-06,8.803075944986414,0,0,0,0.0002451884449165332,0.00033324853248150514,0.0007653299186525736,0.0010189218303402574,0.0013608781962463133,0.002011487210895646,0.002096507880131278,0.00211512856728795,35.38896801687774,36.19931211339503,37.69164298034008,38.23391205131652,39.56872636629853,42.621768229786426,43.822675453955995,44.337566625366215
narrow,allen_cahn,32,1e-08,0.9999999999999865,6.718609483891124e-09,1.5233915905758154e-10,7.424314743423171e-06,1.8446863918404707e-09,8.805498086908322,0,0,0,1.256079381716876e-05,1.9167806320144555e-05,2.9183271571228303e-05,4.61691854026583e-05,7.084635676898586e-05,0.00012036358376199543,0.00016034408652290362,0.0001763699879008955,35.62215662979962,37.164800628794254,38.863847883923945,40.77571530569278,43.93237043480331,49.24744074507478,50.9766736928197,51.23145510508521
narrow,allen_cahn,64,1e-08,0.9999999999999939,4.04469932862634e-09,9.177072374526344e-11,5.908297852684896e-06,1.3752182046343844e-09,8.805498086917527,0,0,0,1.0536057317150177e-05,1.58772885431173e-05,2.383746718013271e-05,3.584038619487084e-05,5.425703565639656e-05,9.389146205095486e-05,0.00012338410509784976,0.00013362142411962546,35.62496513774504,37.16865560672728,38.86596295120322,40.77823285037097,43.93278371901606,49.24857726421631,50.98416695736546,51.24474003597274
narrow,allen_cahn,256,1e-06,1.0,3.518122173553112e-30,2.0112023066765326e-30,6.8923303487483685e-15,5.31620297649796e-15,8.756908952158218,48,0,0,5.611570632426279e-15,6.587396394160074e-15,7.0576089271588576e-15,7.345657040704485e-15,7.926366056379353e-15,9.359116800190838e-15,9.837598994620936e-15,9.928119349090402e-15,35.005221058177845,35.17612365059855,36.23704682293791,36.80562208533878,37.541650959301634,37.74884731390032,37.96849229842571,38.11702090602753
